,Edad,Trabajo,Estado civil,Educacion,Default,Prestamo vivienda,Prestamo personal,Contacto,Mes,Dia de la semana,Cantidad de contactos,Dias,Anterior,Resultado anterior,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
8870,37,Empresario,casado,universitario,no,si,no,celular,jul,mon,1,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
8871,29,Administrativo,soltero,universitario,no,si,si,celular,nov,thu,1,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,si
8872,41,Gerente,divorciado,universitario,no,no,no,celular,nov,fri,4,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
8873,51,Tecnico,casado,curso profesional,no,si,si,celular,apr,thu,1,2,2,exitosa,-1.8,93.075,-47.1,1.365,5099.1,si
8874,30,Gerente,casado,basica.9y,no,si,no,telefono,may,tue,9,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8875,44,Administrativo,casado,basica.4y,desconocido,no,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
8876,31,Gerente,casado,universitario,no,no,si,celular,aug,wed,1,999,0,inexistente,1.4,93.444,-36.1,4.967,5228.1,no
8877,46,Administrativo,soltero,universitario,no,si,no,telefono,jun,thu,3,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
8878,51,Tecnico,casado,basica.6y,no,si,no,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
8879,21,estudiante,soltero,secundario,no,no,no,telefono,jun,fri,7,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8880,25,Tecnico,casado,secundario,no,no,no,telefono,jun,tue,5,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
8881,42,Obrero,casado,basica.9y,desconocido,si,no,celular,jul,wed,10,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
8882,30,Administrativo,divorciado,universitario,no,no,no,celular,nov,tue,1,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
8883,39,Empresario,casado,basica.6y,desconocido,si,si,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8884,48,Tecnico,casado,curso profesional,no,si,no,celular,nov,mon,2,999,0,inexistente,-0.1,93.2,-42,4.191,5195.8,no
8885,46,Obrero,casado,desconocido,no,si,no,telefono,jul,fri,1,999,0,inexistente,1.4,93.918,-42.7,4.959,5228.1,no
8886,30,Administrativo,soltero,universitario,no,no,no,celular,aug,thu,2,999,0,inexistente,1.4,93.444,-36.1,4.962,5228.1,no
8887,40,Tecnico,divorciado,secundario,no,si,si,celular,nov,wed,2,999,1,fallida,-0.1,93.2,-42,4.12,5195.8,no
8888,25,Administrativo,casado,universitario,no,si,no,celular,jun,mon,3,999,0,inexistente,-2.9,92.963,-40.8,1.215,5076.2,no
8889,41,Empresario,divorciado,universitario,no,si,no,telefono,may,thu,1,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
8890,28,Obrero,soltero,basica.9y,no,si,si,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
8891,57,Obrero,casado,basica.4y,desconocido,no,si,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
8892,27,Obrero,soltero,basica.9y,no,no,si,telefono,jun,thu,2,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
8893,44,Jubilado,soltero,basica.9y,no,no,no,celular,nov,mon,1,999,1,fallida,-0.1,93.2,-42,4.191,5195.8,no
8894,34,Administrativo,soltero,universitario,no,no,si,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
8895,32,Administrativo,casado,universitario,no,si,no,celular,nov,tue,1,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
8896,32,Obrero,soltero,basica.4y,no,si,si,telefono,jun,mon,1,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
8897,29,Tecnico,soltero,curso profesional,no,no,no,celular,aug,thu,3,999,0,inexistente,1.4,93.444,-36.1,4.962,5228.1,no
8898,48,Administrativo,casado,secundario,no,si,si,telefono,may,fri,2,999,0,inexistente,1.1,93.994,-36.4,4.855,5191,no
8899,45,desconocido,casado,desconocido,desconocido,no,no,telefono,may,mon,6,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8900,43,Tecnico,casado,universitario,no,no,no,celular,nov,fri,9,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
8901,31,unemployed,casado,universitario,no,si,no,celular,aug,wed,9,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,si
8902,35,Administrativo,casado,secundario,no,si,no,celular,oct,thu,1,4,1,exitosa,-3.4,92.431,-26.9,0.754,5017.5,si
8903,25,Administrativo,soltero,secundario,no,si,no,celular,apr,wed,1,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,si
8904,29,Administrativo,soltero,universitario,no,si,no,celular,jun,wed,1,999,0,inexistente,-2.9,92.963,-40.8,1.26,5076.2,si
8905,38,Tecnico,soltero,curso profesional,no,si,no,celular,apr,mon,5,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
8906,42,Administrativo,soltero,desconocido,no,si,no,telefono,may,tue,3,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8907,35,Servicios,casado,secundario,no,desconocido,desconocido,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
8908,44,Obrero,casado,basica.6y,no,no,no,celular,apr,fri,1,999,2,fallida,-1.8,93.075,-47.1,1.405,5099.1,no
8909,34,Tecnico,divorciado,desconocido,no,si,si,celular,jul,thu,8,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
8910,51,Obrero,casado,basica.4y,desconocido,no,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
8911,25,Administrativo,soltero,secundario,no,si,no,celular,may,thu,6,999,1,fallida,-1.8,92.893,-46.2,1.266,5099.1,no
8912,27,Administrativo,casado,secundario,no,si,no,telefono,jun,wed,1,999,0,inexistente,-1.7,94.055,-39.8,0.715,4991.6,no
8913,31,Administrativo,divorciado,secundario,no,no,no,telefono,jun,fri,3,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8914,27,Servicios,soltero,secundario,no,no,no,celular,may,fri,4,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
8915,26,Tecnico,soltero,secundario,no,si,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
8916,40,Autonomo,casado,curso profesional,desconocido,no,no,celular,apr,tue,1,999,1,fallida,-1.8,93.075,-47.1,1.453,5099.1,no
8917,54,Obrero,casado,basica.4y,desconocido,no,no,celular,jul,fri,1,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,no
8918,32,Tecnico,soltero,universitario,desconocido,si,no,celular,may,fri,3,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
8919,39,Ama de casa,casado,curso profesional,no,si,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
8920,37,Tecnico,soltero,curso profesional,desconocido,desconocido,desconocido,telefono,jun,mon,4,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
8921,32,Administrativo,soltero,universitario,no,no,si,celular,jul,thu,8,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
8922,42,Obrero,soltero,desconocido,no,no,no,celular,apr,fri,2,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
8923,28,Administrativo,casado,universitario,no,si,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
8924,31,Tecnico,soltero,desconocido,no,no,no,telefono,jun,wed,1,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8925,45,Administrativo,casado,universitario,no,desconocido,desconocido,celular,nov,wed,2,999,0,inexistente,-3.4,92.649,-30.1,0.715,5017.5,no
8926,45,Obrero,casado,basica.6y,no,no,si,celular,jul,thu,4,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
8927,56,Servicios,casado,secundario,no,si,no,celular,nov,mon,1,999,0,inexistente,-0.1,93.2,-42,4.191,5195.8,no
8928,43,Administrativo,soltero,secundario,no,no,no,telefono,jun,thu,1,999,0,inexistente,1.4,94.465,-41.8,4.958,5228.1,no
8929,29,Administrativo,soltero,universitario,no,si,no,telefono,may,fri,4,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
8930,41,desconocido,soltero,desconocido,desconocido,no,no,telefono,jun,mon,6,999,0,inexistente,1.4,94.465,-41.8,4.96,5228.1,no
8931,41,Servicios,casado,secundario,no,no,no,celular,mar,wed,6,999,0,inexistente,-1.8,92.843,-50,1.778,5099.1,si
8932,31,Obrero,casado,basica.4y,no,si,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
8933,43,Administrativo,casado,universitario,no,si,no,celular,mar,fri,2,999,0,inexistente,-1.8,92.843,-50,1.531,5099.1,no
8934,35,Obrero,casado,basica.9y,no,no,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8935,31,Administrativo,soltero,universitario,no,si,si,celular,aug,thu,7,999,0,inexistente,1.4,93.444,-36.1,4.962,5228.1,no
8936,54,Obrero,casado,basica.9y,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
8937,35,Obrero,casado,basica.9y,desconocido,si,no,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8938,47,Obrero,casado,basica.6y,no,no,si,celular,jul,mon,1,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
8939,38,Tecnico,soltero,universitario,no,si,no,celular,jun,mon,6,999,0,inexistente,-1.7,94.055,-39.8,0.754,4991.6,si
8940,33,unemployed,soltero,desconocido,no,si,no,celular,sep,fri,2,999,1,fallida,-1.1,94.199,-37.5,0.879,4963.6,si
8941,47,Administrativo,divorciado,universitario,no,si,no,celular,apr,mon,1,999,1,fallida,-1.8,93.075,-47.1,1.405,5099.1,no
8942,25,Obrero,soltero,secundario,desconocido,si,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
8943,33,Administrativo,soltero,secundario,no,no,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
8944,28,Administrativo,casado,secundario,no,no,no,celular,may,fri,3,999,1,fallida,-1.8,92.893,-46.2,1.25,5099.1,no
8945,60,Administrativo,casado,curso profesional,no,si,si,telefono,sep,wed,3,999,0,inexistente,-3.4,92.379,-29.8,0.813,5017.5,no
8946,34,Obrero,casado,basica.4y,no,si,si,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.967,5228.1,no
8947,29,Tecnico,casado,universitario,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
8948,33,Tecnico,divorciado,curso profesional,no,si,no,celular,nov,thu,3,999,1,fallida,-0.1,93.2,-42,4.076,5195.8,no
8949,32,Obrero,casado,basica.4y,no,no,no,telefono,nov,tue,2,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
8950,36,Tecnico,casado,curso profesional,no,si,no,celular,may,thu,1,999,1,fallida,-1.8,92.893,-46.2,1.327,5099.1,no
8951,46,Obrero,casado,secundario,desconocido,no,no,telefono,jun,fri,3,999,0,inexistente,1.4,94.465,-41.8,4.967,5228.1,no
8952,29,Administrativo,soltero,universitario,no,no,no,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
8953,38,Tecnico,soltero,curso profesional,no,si,no,celular,nov,mon,1,999,1,fallida,-0.1,93.2,-42,4.191,5195.8,no
8954,38,Administrativo,divorciado,secundario,no,no,no,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
8955,57,Gerente,casado,universitario,desconocido,no,no,celular,aug,wed,2,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
8956,54,Empresario,casado,basica.4y,desconocido,si,no,celular,nov,mon,1,999,0,inexistente,-0.1,93.2,-42,4.191,5195.8,no
8957,28,Administrativo,soltero,universitario,no,si,no,telefono,jul,thu,2,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
8958,45,Tecnico,casado,secundario,no,si,no,celular,aug,tue,1,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
8959,33,Administrativo,soltero,universitario,no,si,si,celular,aug,thu,1,999,0,inexistente,1.4,93.444,-36.1,4.962,5228.1,no
8960,41,Administrativo,casado,universitario,no,no,no,telefono,jun,thu,2,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
8961,38,Administrativo,casado,secundario,no,no,no,celular,jul,wed,3,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
8962,29,Tecnico,casado,universitario,desconocido,si,no,celular,aug,mon,2,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
8963,58,Gerente,casado,universitario,desconocido,si,no,celular,nov,tue,2,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
8964,54,Gerente,casado,secundario,desconocido,si,no,celular,may,mon,2,999,1,fallida,-1.8,92.893,-46.2,1.299,5099.1,no
8965,31,Tecnico,soltero,curso profesional,no,no,no,celular,aug,mon,2,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
8966,58,Jubilado,casado,basica.4y,no,no,no,celular,apr,wed,1,999,0,inexistente,-1.8,93.749,-34.6,0.639,5008.7,si
8967,29,Administrativo,soltero,basica.9y,desconocido,no,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
8968,58,Administrativo,casado,basica.6y,no,si,no,telefono,may,tue,3,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
8969,48,Administrativo,casado,universitario,no,si,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
8970,29,Gerente,casado,basica.9y,no,no,no,celular,nov,wed,2,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
8971,47,Tecnico,casado,curso profesional,desconocido,no,no,celular,apr,fri,1,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
8972,28,Administrativo,soltero,universitario,no,no,no,celular,jul,thu,2,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,si
8973,19,estudiante,soltero,desconocido,no,si,no,celular,apr,mon,1,999,1,fallida,-1.8,93.075,-47.1,1.405,5099.1,si
8974,34,Tecnico,casado,universitario,no,no,no,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.967,5228.1,no
8975,26,Obrero,casado,basica.4y,desconocido,no,no,celular,jul,tue,1,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
8976,59,Administrativo,casado,universitario,desconocido,si,no,celular,aug,mon,2,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
8977,43,Gerente,casado,universitario,desconocido,si,no,celular,aug,tue,2,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
8978,30,Tecnico,soltero,universitario,no,si,no,celular,sep,fri,2,15,4,fallida,-1.1,94.199,-37.5,0.879,4963.6,si
8979,54,Obrero,casado,basica.9y,desconocido,si,no,celular,aug,mon,2,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
8980,41,Empresario,divorciado,desconocido,no,si,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
8981,53,Jubilado,divorciado,secundario,no,desconocido,desconocido,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
8982,57,Tecnico,casado,secundario,no,no,si,celular,may,mon,1,999,1,fallida,-1.8,92.893,-46.2,1.299,5099.1,no
8983,31,Obrero,divorciado,desconocido,no,si,no,celular,jul,fri,1,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,no
8984,34,Administrativo,casado,secundario,no,si,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
8985,33,Servicios,casado,secundario,no,si,no,celular,aug,wed,1,999,0,inexistente,-2.9,92.201,-31.4,0.879,5076.2,si
8986,57,Tecnico,casado,secundario,no,si,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
8987,40,Ama de casa,casado,basica.4y,no,no,no,telefono,jun,mon,1,999,0,inexistente,1.4,94.465,-41.8,4.96,5228.1,no
8988,41,Ama de casa,casado,basica.4y,desconocido,no,no,celular,aug,thu,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
8989,48,unemployed,soltero,basica.9y,no,si,no,celular,apr,thu,1,999,1,fallida,-1.8,93.075,-47.1,1.365,5099.1,no
8990,38,Empresario,casado,basica.9y,no,no,no,telefono,may,wed,3,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
8991,55,Obrero,casado,basica.9y,no,no,no,telefono,may,thu,2,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
8992,25,Administrativo,casado,desconocido,no,no,no,telefono,jun,wed,2,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8993,39,Obrero,casado,basica.9y,desconocido,si,no,celular,nov,thu,1,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
8994,28,Servicios,casado,secundario,no,no,si,celular,jun,wed,2,6,2,exitosa,-1.7,94.055,-39.8,0.715,4991.6,si
8995,41,Administrativo,casado,secundario,no,si,no,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
8996,42,Administrativo,casado,curso profesional,no,si,no,celular,may,mon,3,9,2,fallida,-1.8,92.893,-46.2,1.354,5099.1,si
8997,34,Obrero,casado,secundario,no,si,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
8998,35,Tecnico,divorciado,curso profesional,no,no,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.259,5099.1,si
8999,49,Obrero,casado,basica.9y,desconocido,no,no,celular,mar,mon,1,6,2,exitosa,-1.8,93.369,-34.8,0.652,5008.7,si
9000,30,Empresario,soltero,secundario,no,no,no,telefono,may,tue,4,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9001,40,Gerente,casado,universitario,no,si,no,celular,apr,mon,2,999,1,fallida,-1.8,93.075,-47.1,1.405,5099.1,no
9002,46,Obrero,casado,curso profesional,desconocido,no,si,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
9003,34,Obrero,casado,basica.6y,desconocido,no,no,celular,jul,wed,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,si
9004,26,Servicios,soltero,universitario,no,si,no,celular,may,thu,1,999,0,inexistente,-1.8,92.893,-46.2,1.327,5099.1,no
9005,32,Administrativo,divorciado,universitario,no,no,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
9006,33,Empresario,casado,universitario,no,no,no,celular,jul,mon,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
9007,40,Gerente,casado,universitario,no,no,no,celular,aug,tue,11,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
9008,67,Administrativo,casado,basica.4y,desconocido,no,no,celular,oct,thu,2,2,2,exitosa,-3.4,92.431,-26.9,0.722,5017.5,si
9009,37,Tecnico,casado,secundario,desconocido,no,no,celular,aug,thu,1,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
9010,48,Obrero,casado,basica.4y,desconocido,no,no,celular,jul,thu,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
9011,28,Obrero,casado,basica.9y,no,si,no,celular,may,thu,1,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
9012,41,Tecnico,soltero,curso profesional,no,no,no,telefono,may,fri,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9013,64,Gerente,casado,secundario,no,si,no,celular,apr,fri,2,999,0,inexistente,-1.8,93.075,-47.1,1.4,5099.1,si
9014,35,Administrativo,casado,universitario,no,no,no,celular,nov,tue,2,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
9015,25,Administrativo,casado,universitario,desconocido,si,no,telefono,jun,tue,3,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
9016,38,Gerente,casado,curso profesional,no,si,no,telefono,nov,thu,1,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
9017,44,Tecnico,casado,curso profesional,no,no,no,celular,may,mon,3,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
9018,36,Gerente,casado,universitario,no,si,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9019,31,Obrero,casado,basica.9y,no,si,no,celular,apr,thu,2,999,1,fallida,-1.8,93.075,-47.1,1.41,5099.1,no
9020,34,unemployed,casado,basica.9y,desconocido,si,no,celular,apr,fri,3,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
9021,51,Gerente,divorciado,universitario,no,no,no,celular,jul,wed,7,999,1,fallida,-2.9,92.469,-33.6,0.979,5076.2,no
9022,27,Gerente,soltero,curso profesional,no,si,no,celular,nov,tue,1,3,1,exitosa,-3.4,92.649,-30.1,0.716,5017.5,si
9023,51,Autonomo,casado,universitario,no,si,no,celular,nov,thu,2,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
9024,22,Servicios,soltero,secundario,no,si,no,celular,jun,mon,1,999,0,inexistente,-2.9,92.963,-40.8,1.26,5076.2,no
9025,41,Administrativo,casado,universitario,no,si,si,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9026,39,Obrero,casado,basica.4y,desconocido,no,no,telefono,jun,tue,16,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
9027,29,Administrativo,soltero,universitario,no,si,no,telefono,jun,fri,27,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
9028,36,Servicios,soltero,secundario,no,si,no,celular,jul,mon,8,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
9029,31,Administrativo,divorciado,secundario,no,no,no,celular,may,thu,1,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
9030,42,Tecnico,casado,curso profesional,no,no,no,telefono,aug,mon,1,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
9031,58,Administrativo,divorciado,secundario,no,no,no,celular,aug,tue,1,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
9032,31,Empresario,casado,secundario,no,si,no,celular,nov,wed,1,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
9033,29,Administrativo,soltero,secundario,no,desconocido,desconocido,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,no
9034,29,Obrero,divorciado,basica.4y,no,no,no,celular,may,fri,3,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,si
9035,34,Obrero,casado,basica.4y,no,si,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9036,37,Administrativo,soltero,universitario,no,no,si,celular,aug,mon,6,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
9037,30,Administrativo,soltero,universitario,no,si,no,celular,nov,thu,1,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,si
9038,39,Obrero,casado,basica.9y,desconocido,no,no,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
9039,48,Servicios,casado,secundario,no,no,no,celular,may,thu,2,999,0,inexistente,-1.8,92.893,-46.2,1.327,5099.1,no
9040,30,Obrero,soltero,basica.9y,no,si,no,celular,may,thu,3,999,1,fallida,-1.8,92.893,-46.2,1.266,5099.1,no
9041,45,Administrativo,casado,secundario,no,si,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
9042,43,Administrativo,casado,desconocido,no,si,no,telefono,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
9043,27,Administrativo,soltero,universitario,no,no,no,celular,aug,tue,1,999,0,inexistente,-1.7,94.027,-38.3,0.899,4991.6,si
9044,46,Administrativo,soltero,universitario,no,no,no,celular,apr,mon,2,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
9045,34,Ama de casa,casado,universitario,no,no,si,celular,aug,thu,2,6,1,exitosa,-2.9,92.201,-31.4,0.873,5076.2,no
9046,45,Administrativo,casado,secundario,no,si,no,celular,aug,fri,2,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
9047,31,Obrero,casado,secundario,desconocido,si,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
